time [d], date, hour, day_angle, rain [mm/d], snow [mm/d], temp [C], temp_daily_min [C], temp_daily_max [C],temp_daily_ave [C],temp_monthly_min [C],temp_monthly_max [C], air_density [kg/m3], air_pressure [KPa], rel_humidity [-], cloud_cover [-], ET_radiation [MJ/m2/d], SW_radiation [MJ/m2/d], net_SW_radiation [MJ/m2/d], LW_incoming [MJ/m2/d], net_LW_radiation [MJ/m2/d], wind_speed [m/s], PET [mm/d], OW_PET [mm/d], daily_correction [-], potential_melt [mm/d]
3743,2023-04-02,00:00:00.00,1.55789,0.20095,0,4.21606,-2.03394,10.4661,4.21606,-33333.3,-33333.3,1.19536,95.4848,0.5,0,31.2914,24.0827,8.17639,21.449,-7.26585,2,0.805767,0.805767,1,26.4309
3744,2023-04-03,00:00:00.00,1.5751,0,0,-1.28394,-6.53394,3.96606,-1.28394,-33333.3,-33333.3,1.21941,95.37,0.5,0,31.534,24.5713,8.34248,19.0042,-7.50003,2,0,0,1,-8.11461
3745,2023-04-04,00:00:00.00,1.59231,0.602849,0,1.46606,-6.03394,8.96606,1.46606,-33333.3,-33333.3,1.20731,95.4279,0.5,0,31.7749,24.6391,8.36606,20.2101,-7.38284,2,0,0,1,9.3402
3746,2023-04-05,00:00:00.00,1.60953,4.42089,0,6.46606,0.966056,11.9661,6.46606,-33333.3,-33333.3,1.18565,95.5304,0.5,0,32.0141,24.5395,8.33293,22.5069,-7.15106,2,2.33184,2.33184,1,41.5226
3747,2023-04-06,00:00:00.00,1.62674,9.04274,0,7.96606,0.966056,14.9661,7.96606,-33333.3,-33333.3,1.17921,95.5605,0.5,0,32.2515,24.6301,20.78,23.2349,-7.06463,2,2.71302,2.71302,1,51.5572
3748,2023-04-07,00:00:00.00,1.64396,0,0,7.46606,1.96606,12.9661,7.46606,-33333.3,-33333.3,1.18135,95.5505,0.5,0,32.487,24.8608,20.9497,22.9902,-7.09434,2,2.71302,2.71302,1,48.6966
3749,2023-04-08,00:00:00.00,1.66117,0,0,0.466056,-3.03394,3.96606,0.466056,-33333.3,-33333.3,1.21168,95.407,0.5,0,32.7205,25.4803,21.4307,19.774,-7.41927,2,0,0,1,3.06318
3750,2023-04-09,00:00:00.00,1.67839,0,0,0.216056,-6.53394,6.96606,0.216056,-33333.3,-33333.3,1.21278,95.4017,0.5,0,32.9521,25.6863,21.6041,19.6661,-7.42788,2,0,0,1,1.43083
3751,2023-04-10,00:00:00.00,1.6956,0,0,2.96606,-6.03394,11.9661,2.96606,-33333.3,-33333.3,1.20078,95.4591,0.5,0,33.1816,25.7286,21.6396,20.8786,-7.32214,2,0,0,1,19.7893
3752,2023-04-11,00:00:00.00,1.71281,0,0,6.96606,-3.53394,17.4661,6.96606,-33333.3,-33333.3,1.1835,95.5405,0.5,0,33.4089,25.6582,21.5805,22.7475,-7.12315,2,2.67097,2.67097,1,46.8206
3753,2023-04-12,00:00:00.00,1.73003,0,0,10.4661,0.966056,19.9661,10.4661,-33333.3,-33333.3,1.16851,95.6099,0.5,0,33.634,25.5695,21.4636,24.4895,-6.90229,2,2.71302,2.71302,1,70.8585
3754,2023-04-13,00:00:00.00,1.74724,0,0,15.4661,6.96606,23.9661,15.4661,-33333.3,-33333.3,1.14719,95.7062,0.5,0,33.8569,25.2691,21.169,27.1592,-6.50535,2,2.71302,2.71302,1,105.464
3755,2023-04-14,00:00:00.00,1.76446,0,0,18.2161,9.46606,26.9661,18.2161,-33333.3,-33333.3,1.13546,95.7578,0.5,0,34.0774,25.1296,21.0099,28.7225,-6.24356,2,2.71302,2.71302,1,125.1
3756,2023-04-15,00:00:00.00,1.78167,0,0,17.4661,7.96606,26.9661,17.4661,-33333.3,-33333.3,1.13866,95.7438,0.5,0,34.2956,25.3953,21.1894,28.2893,-6.31813,2,2.71302,2.71302,1,120.79
3757,2023-04-16,00:00:00.00,1.79888,0,0,17.4661,7.46606,27.4661,17.4661,-33333.3,-33333.3,1.13866,95.7438,0.5,0,34.5114,25.5685,21.2909,28.2893,-6.31813,2,2.71302,2.71302,1,121.625
3758,2023-04-17,00:00:00.00,1.8161,12.057,0,17.7161,9.46606,25.9661,17.7161,-33333.3,-33333.3,1.1376,95.7485,0.5,0,34.7247,25.7094,21.365,28.4331,-6.29354,2,2.71302,2.71302,1,124.207
3759,2023-04-18,00:00:00.00,1.83331,2.61235,0,4.21606,2.96606,5.46606,4.21606,-33333.3,-33333.3,1.19536,95.4848,0.5,0,34.9354,27.1081,22.5815,21.449,-7.26585,2,0.805767,0.805767,1,29.7573
3760,2023-04-19,00:00:00.00,1.85053,0.957624,0.047124,0.966056,-0.0339442,1.96606,0.966056,-33333.3,-33333.3,1.20949,95.4175,0.5,0,35.1436,27.4746,22.9176,19.9911,-7.40146,2,0,0,1,6.8637
3761,2023-04-20,00:00:00.00,1.86774,0.602849,0,2.71606,-2.03394,7.46606,2.71606,-33333.3,-33333.3,1.20186,95.4539,0.5,0,35.3491,27.5447,22.9932,20.766,-7.33277,2,0,0,1,19.423
3762,2023-04-21,00:00:00.00,1.88496,0,0,4.96606,-2.53394,12.4661,4.96606,-33333.3,-33333.3,1.19211,95.5001,0.5,0,35.552,27.5687,23.0235,21.7972,-7.22953,2,1.31446,1.31446,1,35.7413
3763,2023-04-22,00:00:00.00,1.90217,14.0665,0,10.9661,0.966056,20.9661,10.9661,-33333.3,-33333.3,1.16637,95.6197,0.5,0,35.7521,27.2577,22.7416,24.7467,-6.867,2,2.71302,2.71302,1,79.4231
3764,2023-04-23,00:00:00.00,1.91938,17.0807,0,7.21606,5.46606,8.96606,7.21606,-33333.3,-33333.3,1.18242,95.5455,0.5,0,35.9495,27.734,23.1751,22.8686,-7.10886,2,2.71302,2.71302,1,52.5887
3765,2023-04-24,00:00:00.00,1.9366,0.20095,0,4.21606,1.46606,6.96606,4.21606,-33333.3,-33333.3,1.19536,95.4848,0.5,0,36.1441,28.1083,23.5189,21.449,-7.26585,2,0.805767,0.805767,1,30.9138
3766,2023-04-25,00:00:00.00,1.95381,0,0,3.96606,0.966056,6.96606,3.96606,-33333.3,-33333.3,1.19644,95.4796,0.5,0,36.3358,28.2833,23.6547,21.334,-7.27753,2,0.636203,0.636203,1,29.2559
3767,2023-04-26,00:00:00.00,1.97103,0,0,3.71606,-1.53394,8.96606,3.71606,-33333.3,-33333.3,1.19752,95.4745,0.5,0,36.5247,28.4557,23.7877,21.2194,-7.28899,2,0.46664,0.46664,1,27.5743
3768,2023-04-27,00:00:00.00,1.98824,0,0,2.46606,-2.03394,6.96606,2.46606,-33333.3,-33333.3,1.20295,95.4487,0.5,0,36.7107,28.6884,23.974,20.6539,-7.34319,2,0,0,1,18.4056
3769,2023-04-28,00:00:00.00,2.00546,0,0,5.71606,-2.03394,13.4661,5.71606,-33333.3,-33333.3,1.18888,95.5153,0.5,0,36.8937,28.6225,23.9189,22.1498,-7.19128,2,1.82315,1.82315,1,42.9064
3770,2023-04-29,00:00:00.00,2.02267,7.03324,0,6.21606,-0.0339442,12.4661,6.21606,-33333.3,-33333.3,1.18672,95.5254,0.5,0,37.0737,28.7337,23.9794,22.3874,-7.16469,2,2.16228,2.16228,1,46.9221
3771,2023-04-30,00:00:00.00,2.03988,3.41614,0,7.46606,4.96606,9.96606,7.46606,-33333.3,-33333.3,1.18135,95.5505,0.5,0,37.2507,28.7824,24.0546,22.9902,-7.09434,2,2.71302,2.71302,1,56.6693
3772,2023-05-01,00:00:00.00,2.0571,7.23419,0,7.46606,4.96606,9.96606,7.46606,-33333.3,-33333.3,1.18135,95.5505,0.5,0,37.4247,28.9249,24.1863,22.9902,-7.09434,2,2.71302,2.71302,1,56.9768
3773,2023-05-02,00:00:00.00,2.07431,2.61235,0,5.21606,2.46606,7.96606,5.21606,-33333.3,-33333.3,1.19104,95.5051,0.5,0,37.5956,29.2357,24.463,21.9142,-7.217,2,0,0,1,40.0181
3774,2023-05-03,00:00:00.00,2.09153,2.0095,0,4.96606,-0.0339442,9.96606,4.96606,-33333.3,-33333.3,1.19211,95.5001,0.5,0,37.7634,29.3915,24.6407,21.7972,-7.22953,2,0,0,1,38.2991
3775,2023-05-04,00:00:00.00,2.10874,2.0095,0,5.96606,1.96606,9.96606,5.96606,-33333.3,-33333.3,1.1878,95.5203,0.5,0,37.928,29.4536,24.7293,22.2683,-7.17809,2,0,0,1,46.2471
3776,2023-05-05,00:00:00.00,2.12595,5.02374,0,6.21606,1.96606,10.4661,6.21606,-33333.3,-33333.3,1.18672,95.5254,0.5,0,38.0895,29.567,24.856,22.3874,-7.16469,2,0,0,1,48.427
3777,2023-05-06,00:00:00.00,2.14317,0,0,9.21606,3.46606,14.9661,9.21606,-33333.3,-33333.3,1.17385,95.5853,0.5,0,38.2479,29.4491,24.7838,23.8557,-6.98636,2,0,0,1,72.1523
3778,2023-05-07,00:00:00.00,2.16038,0,0,10.7161,2.96606,18.4661,10.7161,-33333.3,-33333.3,1.16744,95.6148,0.5,0,38.403,29.4367,24.7734,24.6178,-6.88476,2,0,0,1,84.3002
3779,2023-05-08,00:00:00.00,2.1776,12.057,0,10.4661,6.46606,14.4661,10.4661,-33333.3,-33333.3,1.16851,95.6099,0.5,0,38.5549,29.5836,24.8971,24.4895,-6.90229,2,0,0,1,82.7221
3780,2023-05-09,00:00:00.00,2.19481,0,0,11.7161,5.46606,17.9661,11.7161,-33333.3,-33333.3,1.16317,95.6343,0.5,0,38.7036,29.5814,24.9196,25.1366,-6.81228,2,0.74054,0.74054,1,93.0295
3781,2023-05-10,00:00:00.00,2.21203,0,0,10.7161,4.96606,16.4661,10.7161,-33333.3,-33333.3,1.16744,95.6148,0.5,0,38.849,29.7976,25.0881,24.6178,-6.88476,2,0,0,1,85.4735
3782,2023-05-11,00:00:00.00,2.22924,0,0,12.2161,3.96606,20.4661,12.2161,-33333.3,-33333.3,1.16104,95.644,0.5,0,38.9912,29.7618,25.058,25.3991,-6.77458,2,1.45397,1.45397,1,97.868
3783,2023-05-12,00:00:00.00,2.24645,0,0,16.4661,7.96606,24.9661,16.4661,-33333.3,-33333.3,1.14293,95.7251,0.5,0,39.13,29.3831,24.7127,27.7197,-6.41384,2,5.70744,5.70744,1,132.486
3784,2023-05-13,00:00:00.00,2.26367,0,0,18.9661,11.4661,26.4661,18.9661,-33333.3,-33333.3,1.13226,95.7717,0.5,0,39.2655,29.1543,24.4172,29.1609,-6.16655,2,5.70744,5.70744,1,153.243
3785,2023-05-14,00:00:00.00,2.28088,0,0,17.7161,12.9661,22.4661,17.7161,-33333.3,-33333.3,1.1376,95.7485,0.5,0,39.3977,29.4314,24.5452,28.4331,-6.29354,2,5.70744,5.70744,1,143.732
3786,2023-05-15,00:00:00.00,2.2981,0,0,13.7161,5.96606,21.4661,13.7161,-33333.3,-33333.3,1.15464,95.6729,0.5,0,39.5266,30.0285,24.937,26.1999,-6.6556,2,3.59426,3.59426,1,111.726
3787,2023-05-16,00:00:00.00,2.31531,0,0,13.7161,7.46606,19.9661,13.7161,-33333.3,-33333.3,1.15464,95.6729,0.5,0,39.6521,30.1288,24.9532,26.1999,-6.6556,2,3.59426,3.59426,1,112.162
3788,2023-05-17,00:00:00.00,2.33252,0,0,14.7161,7.96606,21.4661,14.7161,-33333.3,-33333.3,1.15038,95.692,0.5,0,39.7743,30.1101,24.8707,26.7448,-6.57127,2,5.02112,5.02112,1,120.798
3789,2023-05-18,00:00:00.00,2.34974,0,0,4.71606,-1.53394,10.9661,4.71606,-33333.3,-33333.3,1.19319,95.495,0.5,0,39.8931,31.153,25.6353,21.6806,-7.24185,2,0,0,1,38.8555
3790,2023-05-19,00:00:00.00,2.36695,0,0,7.71606,-0.533944,15.9661,7.71606,-33333.3,-33333.3,1.18028,95.5555,0.5,0,40.0084,31.0086,25.5165,23.1123,-7.0796,2,0,0,1,63.8015
3791,2023-05-20,00:00:00.00,2.38417,14.4684,0,13.2161,2.96606,23.4661,13.2161,-33333.3,-33333.3,1.15677,95.6633,0.5,0,40.1204,30.5587,25.1463,25.9308,-6.69625,2,2.88083,2.88083,1,109.662
3792,2023-05-21,00:00:00.00,2.40138,0.20095,0,10.9661,8.96606,12.9661,10.9661,-33333.3,-33333.3,1.16637,95.6197,0.5,0,40.229,30.8843,25.5421,24.7467,-6.867,2,0,0,1,91.3014
3793,2023-05-22,00:00:00.00,2.4186,0,0,14.4661,7.46606,21.4661,14.4661,-33333.3,-33333.3,1.15145,95.6872,0.5,0,40.3341,30.5846,25.2981,26.6077,-6.59273,2,4.6644,4.6644,1,120.839
3794,2023-05-23,00:00:00.00,2.43581,0,0,12.7161,7.46606,17.9661,12.7161,-33333.3,-33333.3,1.15891,95.6537,0.5,0,40.4359,30.8656,25.4414,25.6639,-6.73591,2,2.1674,2.1674,1,106.56
3795,2023-05-24,00:00:00.00,2.45302,0,0,14.9661,5.96606,23.9661,14.9661,-33333.3,-33333.3,1.14932,95.6967,0.5,0,40.5341,30.6829,25.2496,26.8824,-6.54955,2,5.37783,5.37783,1,125.803
3796,2023-05-25,00:00:00.00,2.47024,0,0,12.4661,10.4661,14.4661,12.4661,-33333.3,-33333.3,1.15997,95.6488,0.5,0,40.629,31.0469,25.4457,25.5313,-6.75537,2,1.81068,1.81068,1,105.102
3797,2023-05-26,00:00:00.00,2.48745,0,0,9.21606,0.966056,17.4661,9.21606,-33333.3,-33333.3,1.17385,95.5853,0.5,0,40.7204,31.4486,25.7397,23.8557,-6.98636,2,0,0,1,77.9257
3798,2023-05-27,00:00:00.00,2.50467,0,0,13.2161,4.96606,21.4661,13.2161,-33333.3,-33333.3,1.15677,95.6633,0.5,0,40.8083,31.1062,25.4595,25.9308,-6.69625,2,2.88083,2.88083,1,112.059
3799,2023-05-28,00:00:00.00,2.52188,0,0,15.7161,6.46606,24.9661,15.7161,-33333.3,-33333.3,1.14612,95.711,0.5,0,40.8928,30.8723,25.213,27.2985,-6.48287,2,5.70744,5.70744,1,133.615
3800,2023-05-29,00:00:00.00,2.5391,0,0,18.4661,9.96606,26.9661,18.4661,-33333.3,-33333.3,1.1344,95.7625,0.5,0,40.9738,30.5629,24.8533,28.8681,-6.21816,2,5.70744,5.70744,1,157.401
3801,2023-05-30,00:00:00.00,2.55631,0,0,19.7161,11.4661,27.9661,19.7161,-33333.3,-33333.3,1.12906,95.7856,0.5,0,41.0513,30.4379,24.6559,29.6046,-6.08708,2,5.70744,5.70744,1,168.473
3802,2023-05-31,00:00:00.00,2.57352,0,0,20.4661,11.4661,29.4661,20.4661,-33333.3,-33333.3,1.12585,95.7993,0.5,0,41.1254,30.3791,24.5223,30.0535,-6.00513,2,5.70744,5.70744,1,175.298
3803,2023-06-01,00:00:00.00,2.59074,0,0,20.9661,12.9661,28.9661,20.9661,-33333.3,-33333.3,1.1237,95.8085,0.5,0,41.196,30.354,24.4247,30.3558,-5.94909,2,5.70744,5.70744,1,179.991
3804,2023-06-02,00:00:00.00,2.60795,0,0,23.2161,15.9661,30.4661,23.2161,-33333.3,-33333.3,1.11403,95.8492,0.5,0,41.263,30.0262,24.0923,31.7458,-5.68286,2,7.62285,7.62285,1,199.741
3805,2023-06-03,00:00:00.00,2.62517,0,0,23.7161,16.9661,30.4661,23.7161,-33333.3,-33333.3,1.11188,95.8582,0.5,0,41.3266,29.9855,23.9773,32.0613,-5.62052,2,7.62285,7.62285,1,204.467
3806,2023-06-04,00:00:00.00,2.64238,0,0,20.4661,15.9661,24.9661,20.4661,-33333.3,-33333.3,1.12585,95.7993,0.5,0,41.3868,30.5806,24.3804,30.0535,-6.00513,2,7.62285,7.62285,1,176.796
3807,2023-06-05,00:00:00.00,2.65959,0,0,15.4661,7.96606,22.9661,15.4661,-33333.3,-33333.3,1.14719,95.7062,0.5,0,41.4434,31.3369,24.9189,27.1592,-6.50535,2,0,0,1,133.854
3808,2023-06-06,00:00:00.00,2.67681,0,0,16.9661,9.96606,23.9661,16.9661,-33333.3,-33333.3,1.1408,95.7345,0.5,0,41.4965,31.1806,24.7947,28.0034,-6.36652,2,1.78184,1.78184,1,147.097
3809,2023-06-07,00:00:00.00,2.69402,0,0,16.7161,12.4661,20.9661,16.7161,-33333.3,-33333.3,1.14186,95.7298,0.5,0,41.5461,31.2533,24.8395,27.8613,-6.39031,2,1.30541,1.30541,1,145.171
3810,2023-06-08,00:00:00.00,2.71124,0,0,14.9661,8.96606,20.9661,14.9661,-33333.3,-33333.3,1.14932,95.6967,0.5,0,41.5922,31.5168,25.0396,26.8824,-6.54955,2,0,0,1,130.178
3811,2023-06-09,00:00:00.00,2.72845,0.602849,0,12.9661,8.96606,16.9661,12.9661,-33333.3,-33333.3,1.15784,95.6585,0.5,0,41.6348,31.7892,25.2561,25.7971,-6.7162,2,0,0,1,112.947
3812,2023-06-10,00:00:00.00,2.74567,2.8133,0,15.7161,9.96606,21.4661,15.7161,-33333.3,-33333.3,1.14612,95.711,0.5,0,41.6739,31.4855,25.0265,27.2985,-6.48287,2,0,0,1,137.089
3813,2023-06-11,00:00:00.00,2.76288,0,0,16.7161,7.96606,25.4661,16.7161,-33333.3,-33333.3,1.14186,95.7298,0.5,0,41.7095,31.3809,24.9978,27.8613,-6.39031,2,1.30541,1.30541,1,145.997
3814,2023-06-12,00:00:00.00,2.78009,29.9415,0,17.4661,13.9661,20.9661,17.4661,-33333.3,-33333.3,1.13866,95.7438,0.5,0,41.7416,31.3025,24.9249,28.2893,-6.31813,2,2.7347,2.7347,1,152.725
3815,2023-06-13,00:00:00.00,2.79731,10.8513,0,14.9661,12.9661,16.9661,14.9661,-33333.3,-33333.3,1.14932,95.6967,0.5,0,41.7702,31.6566,25.7164,26.8824,-6.54955,2,0,0,1,131.004
3816,2023-06-14,00:00:00.00,2.81452,1.80855,0,13.4661,8.96606,17.9661,13.4661,-33333.3,-33333.3,1.15571,95.6681,0.5,0,41.7953,31.8582,26.0935,26.0651,-6.67605,2,0,0,1,117.987
3817,2023-06-15,00:00:00.00,2.83174,0.20095,0,14.7161,9.96606,19.4661,14.7161,-33333.3,-33333.3,1.15038,95.692,0.5,0,41.8169,31.7245,26.0194,26.7448,-6.57127,2,0,0,1,129.05
3818,2023-06-16,00:00:00.00,2.84895,3.51662,0,14.4661,8.46606,20.4661,14.4661,-33333.3,-33333.3,1.15145,95.6872,0.5,0,41.835,31.7696,26.0604,26.6077,-6.59273,2,0,0,1,126.954
3819,2023-06-17,00:00:00.00,2.86617,0,0,15.4661,10.9661,19.9661,15.4661,-33333.3,-33333.3,1.14719,95.7062,0.5,0,41.8496,31.6555,26.0355,27.1592,-6.50535,2,0,0,1,135.82
3820,2023-06-18,00:00:00.00,2.88338,0,0,17.2161,10.9661,23.4661,17.2161,-33333.3,-33333.3,1.13973,95.7392,0.5,0,41.8607,31.4303,25.8502,28.1461,-6.34246,2,2.25827,2.25827,1,151.272
3821,2023-06-19,00:00:00.00,2.90059,0,0,18.4661,10.9661,25.9661,18.4661,-33333.3,-33333.3,1.1344,95.7625,0.5,0,41.8683,31.2577,25.6646,28.8681,-6.21816,2,4.64041,4.64041,1,162.329
3822,2023-06-20,00:00:00.00,2.91781,0,0,18.2161,11.4661,24.9661,18.2161,-33333.3,-33333.3,1.13546,95.7578,0.5,0,41.8723,31.2974,25.6073,28.7225,-6.24356,2,4.16398,4.16398,1,160.189
3823,2023-06-21,00:00:00.00,2.93502,0,0,20.7161,14.9661,26.4661,20.7161,-33333.3,-33333.3,1.12478,95.8039,0.5,0,41.8729,30.9149,25.2146,30.2044,-5.97725,2,7.62285,7.62285,1,182.219
3824,2023-06-22,00:00:00.00,2.95224,0,0,20.2161,12.9661,27.4661,20.2161,-33333.3,-33333.3,1.12692,95.7948,0.5,0,41.87,30.9927,25.1376,29.9033,-6.03272,2,7.62285,7.62285,1,177.848
3825,2023-06-23,00:00:00.00,2.96945,0,0,19.2161,13.4661,24.9661,19.2161,-33333.3,-33333.3,1.13119,95.7763,0.5,0,41.8636,31.1427,25.1372,29.3082,-6.14033,2,6.0697,6.0697,1,169.059
3826,2023-06-24,00:00:00.00,2.98666,3.41614,0,19.4661,15.9661,22.9661,19.4661,-33333.3,-33333.3,1.13013,95.781,0.5,0,41.8537,31.0971,25.0164,29.4561,-6.11385,2,6.54612,6.54612,1,171.25
3827,2023-06-25,00:00:00.00,3.00388,1.40665,0,20.4661,17.9661,22.9661,20.4661,-33333.3,-33333.3,1.12585,95.7993,0.5,0,41.8404,30.9306,24.8644,30.0535,-6.00513,2,7.62285,7.62285,1,180.02
3828,2023-06-26,00:00:00.00,3.02109,6.22944,0,22.4661,17.4661,27.4661,22.4661,-33333.3,-33333.3,1.11726,95.8357,0.5,0,41.8235,30.5853,24.5217,31.277,-5.77419,2,7.62285,7.62285,1,197.562
3829,2023-06-27,00:00:00.00,3.03831,29.7406,0,20.2161,16.9661,23.4661,20.2161,-33333.3,-33333.3,1.12692,95.7948,0.5,0,41.8032,30.9422,24.8376,29.9033,-6.03272,2,7.62285,7.62285,1,177.713
3830,2023-06-28,00:00:00.00,3.05552,8.23894,0,19.7161,16.4661,22.9661,19.7161,-33333.3,-33333.3,1.12906,95.7856,0.5,0,41.7793,31.0022,25.2332,29.6046,-6.08708,2,7.02255,7.02255,1,173.239
3831,2023-06-29,00:00:00.00,3.07274,0,0,20.9661,11.9661,29.9661,20.9661,-33333.3,-33333.3,1.1237,95.8085,0.5,0,41.752,30.7832,25.0844,30.3558,-5.94909,2,7.62285,7.62285,1,184.12
3832,2023-06-30,00:00:00.00,3.08995,0.20095,0,21.4661,17.9661,24.9661,21.4661,-33333.3,-33333.3,1.12156,95.8176,0.5,0,41.7213,30.6778,24.8625,30.6605,-5.89193,2,7.62285,7.62285,1,188.387
3833,2023-07-01,00:00:00.00,3.10716,0,0,20.2161,12.9661,27.4661,20.2161,-33333.3,-33333.3,1.12692,95.7948,0.5,0,41.6871,30.8539,24.8906,29.9033,-6.03272,2,7.62285,7.62285,1,177.282
3834,2023-07-02,00:00:00.00,3.12438,0.20095,0,22.7161,17.4661,27.9661,22.7161,-33333.3,-33333.3,1.11619,95.8402,0.5,0,41.6494,30.4109,24.4319,31.4326,-5.74404,2,8.16235,8.16235,1,199.034
3835,2023-07-03,00:00:00.00,3.14159,1.40665,0,20.9661,18.9661,22.9661,20.9661,-33333.3,-33333.3,1.1237,95.8085,0.5,0,41.6082,30.6741,24.5521,30.3558,-5.94909,2,5.07086,5.07086,1,183.524
3836,2023-07-04,00:00:00.00,3.15881,0,0,22.4661,17.4661,27.4661,22.4661,-33333.3,-33333.3,1.11726,95.8357,0.5,0,41.5637,30.3896,24.2995,31.277,-5.77419,2,8.13174,8.13174,1,196.445
3837,2023-07-05,00:00:00.00,3.17602,0,0,23.4661,16.9661,29.9661,23.4661,-33333.3,-33333.3,1.11295,95.8537,0.5,0,41.5156,30.1779,24.0539,31.9032,-5.65183,2,8.16235,8.16235,1,204.951
3838,2023-07-06,00:00:00.00,3.19324,0,0,23.9661,17.9661,29.9661,23.9661,-33333.3,-33333.3,1.1108,95.8627,0.5,0,41.4641,30.049,23.8857,32.22,-5.5889,2,8.16235,8.16235,1,209.053
3839,2023-07-07,00:00:00.00,3.21045,24.5159,0,23.2161,17.9661,28.4661,23.2161,-33333.3,-33333.3,1.11403,95.8492,0.5,0,41.4092,30.1423,23.9037,31.7458,-5.68286,2,8.16235,8.16235,1,202.234
3840,2023-07-08,00:00:00.00,3.22766,0,0,19.2161,14.9661,23.4661,19.2161,-33333.3,-33333.3,1.13119,95.7763,0.5,0,41.3509,30.7503,24.764,29.3082,-6.14033,2,1.49983,1.49983,1,167.145
3841,2023-07-09,00:00:00.00,3.24488,4.42089,0,17.2161,11.4661,22.9661,17.2161,-33333.3,-33333.3,1.13973,95.7392,0.5,0,41.2892,30.9897,24.9376,28.1461,-6.34246,2,0,0,1,149.514
3842,2023-07-10,00:00:00.00,3.26209,0.20095,0,18.4661,13.4661,23.4661,18.4661,-33333.3,-33333.3,1.1344,95.7625,0.5,0,41.224,30.763,24.8391,28.8681,-6.21816,2,0,0,1,160.102
3843,2023-07-11,00:00:00.00,3.27931,0,0,18.7161,10.9661,26.4661,18.7161,-33333.3,-33333.3,1.13333,95.7671,0.5,0,41.1554,30.6738,24.7709,29.0142,-6.19249,2,0.479538,0.479538,1,161.982
3844,2023-07-12,00:00:00.00,3.29652,1.40665,0,20.9661,14.9661,26.9661,20.9661,-33333.3,-33333.3,1.1237,95.8085,0.5,0,41.0834,30.2739,24.4413,30.3558,-5.94909,2,5.07086,5.07086,1,181.115
3845,2023-07-13,00:00:00.00,3.31373,32.7548,0,17.9661,11.9661,23.9661,17.9661,-33333.3,-33333.3,1.13653,95.7532,0.5,0,41.0081,30.6675,24.7152,28.5775,-6.26868,2,0,0,1,154.894
3846,2023-07-14,00:00:00.00,3.33095,0,0,17.4661,13.9661,20.9661,17.4661,-33333.3,-33333.3,1.13866,95.7438,0.5,0,40.9293,30.676,25.1415,28.2893,-6.31813,2,0,0,1,150.271
3847,2023-07-15,00:00:00.00,3.34816,0,0,17.9661,10.9661,24.9661,17.9661,-33333.3,-33333.3,1.13653,95.7532,0.5,0,40.8472,30.5427,25.0322,28.5775,-6.26868,2,0,0,1,154.236
3848,2023-07-16,00:00:00.00,3.36538,11.6551,0,18.4661,13.9661,22.9661,18.4661,-33333.3,-33333.3,1.1344,95.7625,0.5,0,40.7617,30.4054,24.9197,28.8681,-6.21816,2,0,0,1,158.168
3849,2023-07-17,00:00:00.00,3.38259,0,0,20.9661,16.9661,24.9661,20.9661,-33333.3,-33333.3,1.1237,95.8085,0.5,0,40.6728,29.9593,24.7367,30.3558,-5.94909,2,5.07086,5.07086,1,179.154
3850,2023-07-18,00:00:00.00,3.39981,0,0,19.2161,13.9661,24.4661,19.2161,-33333.3,-33333.3,1.13119,95.7763,0.5,0,40.5806,30.1562,24.8045,29.3082,-6.14033,2,1.49983,1.49983,1,163.794
3851,2023-07-19,00:00:00.00,3.41702,0,0,18.9661,13.9661,23.9661,18.9661,-33333.3,-33333.3,1.13226,95.7717,0.5,0,40.4851,30.1188,24.7457,29.1609,-6.16655,2,0.989685,0.989685,1,161.246
3852,2023-07-20,00:00:00.00,3.43423,2.10997,0,17.9661,11.4661,24.4661,17.9661,-33333.3,-33333.3,1.13653,95.7532,0.5,0,40.3862,30.1842,24.781,28.5775,-6.26868,2,0,0,1,152.334
3853,2023-07-21,00:00:00.00,3.45145,8.84179,0,20.7161,13.9661,27.4661,20.7161,-33333.3,-33333.3,1.12478,95.8039,0.5,0,40.284,29.6995,24.4217,30.2044,-5.97725,2,4.56071,4.56071,1,175.163
3854,2023-07-22,00:00:00.00,3.46866,0,0,19.7161,15.4661,23.9661,19.7161,-33333.3,-33333.3,1.12906,95.7856,0.5,0,40.1785,29.7706,24.5592,29.6046,-6.08708,2,2.52013,2.52013,1,166.227
3855,2023-07-23,00:00:00.00,3.48588,0,0,19.7161,13.9661,25.4661,19.7161,-33333.3,-33333.3,1.12906,95.7856,0.5,0,40.0697,29.6862,24.4432,29.6046,-6.08708,2,2.52013,2.52013,1,165.731
3856,2023-07-24,00:00:00.00,3.50309,6.22944,0,19.9661,12.9661,26.9661,19.9661,-33333.3,-33333.3,1.12799,95.7902,0.5,0,39.9576,29.562,24.2947,29.7536,-6.06004,2,3.03027,3.03027,1,167.315
3857,2023-07-25,00:00:00.00,3.52031,0,0,20.9661,14.9661,26.9661,20.9661,-33333.3,-33333.3,1.1237,95.8085,0.5,0,39.8423,29.3196,24.1537,30.3558,-5.94909,2,5.07086,5.07086,1,175.135
3858,2023-07-26,00:00:00.00,3.53752,6.22944,0,21.4661,15.4661,27.4661,21.4661,-33333.3,-33333.3,1.12156,95.8176,0.5,0,39.7236,29.1492,23.9218,30.6605,-5.89193,2,6.09115,6.09115,1,178.722
