time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Snow Melt (Liquid) [mm],Snow [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
3439,2022-06-02,00:00:00.00,1.40665,0,-2.49781e-14,106.913,0.479124,0,5528.07,0,34.5155,209.387,0,0,0,0,0,5879.36,9632.02,3861.28,-0.478763
3440,2022-06-03,00:00:00.00,0,0,-2.49781e-14,106.913,0.479124,0,5528.07,0,34.5155,209.387,0,0,0,0,0,5879.36,9632.02,3861.28,-0.478763
3441,2022-06-04,00:00:00.00,0,0,-2.49781e-14,106.913,0.479124,0,5528.07,0,34.5155,209.387,0,0,0,0,0,5879.36,9632.02,3861.28,-0.478763
3442,2022-06-05,00:00:00.00,0,0,-2.49781e-14,106.913,0.479124,0,5528.07,0,34.5155,209.387,0,0,0,0,0,5879.36,9632.02,3861.28,-0.478763
3443,2022-06-06,00:00:00.00,4.42089,0,-2.49781e-14,106.913,0.479124,0,5528.18,0,38.7275,209.483,0,0,0,0,0,5883.79,9636.44,3861.28,-0.478763
3444,2022-06-07,00:00:00.00,20.095,0,-2.4964e-14,107.013,0.57975,0,5528.69,0,55.9911,209.92,1.68754,0,0,0,0,5903.88,9656.54,3861.28,-0.478763
3445,2022-06-08,00:00:00.00,8.23894,0,-2.49672e-14,107.191,0.569028,0,5528.9,0,63.8408,210.099,1.50774,0,0,0,0,5912.11,9664.78,3861.29,-0.478763
3446,2022-06-09,00:00:00.00,11.0522,0,-2.50565e-14,107.419,0.673419,0,5529.18,0,72.2317,210.339,3.25843,0,0,0,0,5923.1,9675.83,3861.35,-0.478763
3447,2022-06-10,00:00:00.00,1.00475,0,-2.50097e-14,107.647,0.652717,0,5529.21,0,73.189,210.361,2.91124,0,0,0,0,5923.97,9676.83,3861.49,-0.478763
3448,2022-06-11,00:00:00.00,1.00475,0,-2.4993e-14,107.758,0.634221,0,5529.23,0,74.1463,210.383,2.60105,0,0,0,0,5924.75,9677.84,3861.71,-0.478763
3449,2022-06-12,00:00:00.00,8.64084,0,-2.50733e-14,107.73,0.602596,0,5534.29,0,77.8224,210.571,2.07069,0,0,0,0,5933.09,9686.48,3862.01,-0.478763
3450,2022-06-13,00:00:00.00,0,0,-2.50666e-14,107.546,0.479124,0,5540.43,0,73.7506,210.571,0,0,0,0,0,5932.78,9686.48,3862.32,-0.478763
3451,2022-06-14,00:00:00.00,0,0,-2.50666e-14,107.375,0.479124,0,5541.71,0,72.4741,210.571,0,0,0,0,0,5932.61,9686.48,3862.49,-0.478763
3452,2022-06-15,00:00:00.00,0,0,-2.50666e-14,107.157,0.479124,0,5547.65,0,66.5387,210.571,0,0,0,0,0,5932.39,9686.48,3862.71,-0.478763
3453,2022-06-16,00:00:00.00,0,0,-2.50666e-14,106.939,0.479124,0,5555.1,0,59.0846,210.571,0,0,0,0,0,5932.17,9686.48,3862.93,-0.478763
3454,2022-06-17,00:00:00.00,0,0,-2.50666e-14,106.747,0.479124,0,5562.55,0,51.6315,210.571,0,0,0,0,0,5931.98,9686.48,3863.12,-0.478763
3455,2022-06-18,00:00:00.00,0,0,-2.50666e-14,106.575,0.479124,0,5569.4,0,44.7839,210.571,0,0,0,0,0,5931.81,9686.48,3863.29,-0.478763
3456,2022-06-19,00:00:00.00,0,0,-2.50666e-14,106.575,0.479124,0,5569.4,0,44.7839,210.571,0,0,0,0,0,5931.81,9686.48,3863.29,-0.478763
3457,2022-06-20,00:00:00.00,0,0,-2.50666e-14,106.575,0.479124,0,5569.4,0,44.7839,210.571,0,0,0,0,0,5931.81,9686.48,3863.29,-0.478763
3458,2022-06-21,00:00:00.00,0.20095,0,-2.50666e-14,106.575,0.479124,0,5569.41,0,44.9754,210.575,0,0,0,0,0,5932.01,9686.68,3863.29,-0.478763
3459,2022-06-22,00:00:00.00,0,0,-2.50666e-14,106.406,0.479124,0,5575.47,0,38.9121,210.575,0,0,0,0,0,5931.84,9686.68,3863.46,-0.478763
3460,2022-06-23,00:00:00.00,0,0,-2.50666e-14,106.238,0.479124,0,5580.72,0,33.6662,210.575,0,0,0,0,0,5931.67,9686.68,3863.63,-0.478763
3461,2022-06-24,00:00:00.00,0,0,-2.50666e-14,106.145,0.479124,0,5583.19,0,31.187,210.575,0,0,0,0,0,5931.58,9686.68,3863.72,-0.478763
3462,2022-06-25,00:00:00.00,0,0,-2.50666e-14,105.99,0.479124,0,5587.07,0,27.3138,210.575,0,0,0,0,0,5931.43,9686.68,3863.88,-0.478763
3463,2022-06-26,00:00:00.00,0,0,-2.50666e-14,105.821,0.479124,0,5590.75,0,23.6317,210.575,0,0,0,0,0,5931.26,9686.68,3864.05,-0.478763
3464,2022-06-27,00:00:00.00,0,0,-2.50666e-14,105.653,0.479124,0,5593.94,0,20.4459,210.575,0,0,0,0,0,5931.09,9686.68,3864.21,-0.478763
3465,2022-06-28,00:00:00.00,0,0,-2.50666e-14,105.653,0.479124,0,5593.94,0,20.4459,210.575,0,0,0,0,0,5931.09,9686.68,3864.21,-0.478763
3466,2022-06-29,00:00:00.00,0,0,-2.50666e-14,105.645,0.479124,0,5594.06,0,20.3185,210.575,0,0,0,0,0,5931.08,9686.68,3864.22,-0.478763
3467,2022-06-30,00:00:00.00,3.61709,0,-2.50666e-14,105.489,0.479124,0,5596.88,-5.3022e-18,21.0419,210.654,0,0,0,0,0,5934.54,9690.3,3864.38,-0.478763
3468,2022-07-01,00:00:00.00,0,0,-2.50666e-14,105.321,0.479124,0,5599.72,6.29657e-35,18.2053,210.654,0,0,0,0,0,5934.37,9690.3,3864.55,-0.478763
3469,2022-07-02,00:00:00.00,0.401899,0,-2.50666e-14,105.208,0.479124,0,5601.37,0,16.9392,210.662,0,0,0,0,0,5934.66,9690.7,3864.66,-0.478763
3470,2022-07-03,00:00:00.00,0,0,-2.50666e-14,105.208,0.479124,0,5601.37,0,16.9392,210.662,0,0,0,0,0,5934.66,9690.7,3864.66,-0.478763
3471,2022-07-04,00:00:00.00,0,0,-2.50666e-14,105.208,0.479124,0,5601.37,0,16.9392,210.662,0,0,0,0,0,5934.66,9690.7,3864.66,-0.478763
3472,2022-07-05,00:00:00.00,3.01425,0,-2.50666e-14,105.153,0.479124,0,5602.26,-4.10776e-19,19.006,210.728,0,0,0,0,0,5937.62,9693.71,3864.71,-0.478763
3473,2022-07-06,00:00:00.00,11.856,0,-2.50666e-14,105.097,0.479124,0,5603.56,0,29.3035,210.986,0,0,0,0,0,5949.42,9705.57,3864.77,-0.478763
3474,2022-07-07,00:00:00.00,0,0,-2.50666e-14,105.075,0.479124,0,5604.07,0,28.7906,210.986,0,0,0,0,0,5949.4,9705.57,3864.79,-0.478763
3475,2022-07-08,00:00:00.00,0,0,-2.50666e-14,105.053,0.479124,0,5604.57,0,28.2866,210.986,0,0,0,0,0,5949.38,9705.57,3864.81,-0.478763
3476,2022-07-09,00:00:00.00,0,0,-2.50666e-14,105.02,0.479124,0,5605.32,0,27.5363,210.986,0,0,0,0,0,5949.35,9705.57,3864.85,-0.478763
3477,2022-07-10,00:00:00.00,0,0,-2.50666e-14,105.02,0.479124,0,5605.32,0,27.5363,210.986,0,0,0,0,0,5949.35,9705.57,3864.85,-0.478763
3478,2022-07-11,00:00:00.00,0,0,-2.50666e-14,104.975,0.479124,0,5606.3,0,26.5575,210.986,0,0,0,0,0,5949.3,9705.57,3864.89,-0.478763
3479,2022-07-12,00:00:00.00,3.41614,0,-2.50666e-14,104.897,0.479124,0,5608.11,0,28.0927,211.06,0,0,0,0,0,5952.64,9708.98,3864.97,-0.478763
3480,2022-07-13,00:00:00.00,4.01899,0,-2.50666e-14,104.83,0.479124,0,5609.76,0,30.3725,211.147,0,0,0,0,0,5956.59,9713,3865.04,-0.478763
3481,2022-07-14,00:00:00.00,0.904274,0,-2.50666e-14,104.83,0.479124,0,5609.78,0,31.2341,211.167,0,0,0,0,0,5957.49,9713.91,3865.04,-0.478763
3482,2022-07-15,00:00:00.00,0,0,-2.50666e-14,104.83,0.479124,0,5609.78,0,31.2341,211.167,0,0,0,0,0,5957.49,9713.91,3865.04,-0.478763
3483,2022-07-16,00:00:00.00,0,0,-2.50666e-14,104.83,0.479124,0,5609.78,0,31.2341,211.167,0,0,0,0,0,5957.49,9713.91,3865.04,-0.478763
3484,2022-07-17,00:00:00.00,0,0,-2.50666e-14,104.706,0.479124,0,5612.87,0,28.1512,211.167,0,0,0,0,0,5957.37,9713.91,3865.16,-0.478763
3485,2022-07-18,00:00:00.00,5.82754,0,-2.50666e-14,104.572,0.479124,0,5616.25,0,30.4675,211.294,0,0,0,0,0,5963.06,9719.74,3865.3,-0.478763
3486,2022-07-19,00:00:00.00,0.602849,0,-2.50666e-14,104.403,0.479124,0,5620.4,0,26.9084,211.307,0,0,0,0,0,5963.5,9720.34,3865.46,-0.478763
3487,2022-07-20,00:00:00.00,0,0,-2.50666e-14,104.222,0.479124,0,5624.29,0,23.024,211.307,0,0,0,0,0,5963.32,9720.34,3865.64,-0.478763
3488,2022-07-21,00:00:00.00,0.401899,0,-2.50666e-14,104.042,0.479124,0,5627.64,0,20.0586,211.315,0,0,0,0,0,5963.54,9720.74,3865.83,-0.478763
3489,2022-07-22,00:00:00.00,0,0,-2.50666e-14,103.861,0.479124,0,5630.54,0,17.1631,211.315,0,0,0,0,0,5963.36,9720.74,3866.01,-0.478763
3490,2022-07-23,00:00:00.00,0,0,-2.50666e-14,103.68,0.479124,0,5633.02,0,14.6857,211.315,0,0,0,0,0,5963.18,9720.74,3866.19,-0.478763
3491,2022-07-24,00:00:00.00,0.20095,0,-2.50666e-14,103.5,0.479124,0,5635.16,-3.52126e-20,12.7415,211.32,0,0,0,0,0,5963.2,9720.94,3866.37,-0.478763
3492,2022-07-25,00:00:00.00,13.1622,0,-2.50666e-14,103.319,0.479124,0,5638.38,3.38157e-16,22.3957,211.606,0,0,0,0,0,5976.18,9734.1,3866.55,-0.478763
3493,2022-07-26,00:00:00.00,0,0,-2.50666e-14,103.319,0.479124,0,5638.38,1.38731e-32,22.3957,211.606,0,0,0,0,0,5976.18,9734.1,3866.55,-0.478763
3494,2022-07-27,00:00:00.00,0,0,-2.50666e-14,103.319,0.479124,0,5638.38,7.70453e-49,22.3957,211.606,0,0,0,0,0,5976.18,9734.1,3866.55,-0.478763
3495,2022-07-28,00:00:00.00,0,0,-2.50666e-14,103.308,0.479124,0,5638.57,4.27687e-65,22.2058,211.606,0,0,0,0,0,5976.17,9734.1,3866.56,-0.478763
3496,2022-07-29,00:00:00.00,2.91377,0,-2.50666e-14,103.207,0.479124,0,5640.52,0,23.1019,211.669,0,0,0,0,0,5978.98,9737.02,3866.66,-0.478763
3497,2022-07-30,00:00:00.00,0,0,-2.50666e-14,103.197,0.479124,0,5640.72,0,22.906,211.669,0,0,0,0,0,5978.97,9737.02,3866.67,-0.478763
3498,2022-07-31,00:00:00.00,0,0,-2.50666e-14,103.186,0.479124,0,5640.91,0,22.7117,211.669,0,0,0,0,0,5978.96,9737.02,3866.68,-0.478763
3499,2022-08-01,00:00:00.00,0,0,-2.50666e-14,103.085,0.479124,0,5642.75,0,20.8798,211.669,0,0,0,0,0,5978.86,9737.02,3866.78,-0.478763
3500,2022-08-02,00:00:00.00,0.602849,0,-2.50666e-14,102.98,0.479124,0,5644.54,1.08138e-19,19.6769,211.682,0,0,0,0,0,5979.36,9737.62,3866.89,-0.478763
3501,2022-08-03,00:00:00.00,0,0,-2.50666e-14,102.894,0.479124,0,5645.89,1.82026e-35,18.325,211.682,0,0,0,0,0,5979.27,9737.62,3866.97,-0.478763
3502,2022-08-04,00:00:00.00,26.1235,0,-2.50666e-14,102.818,0.479923,0,5648.11,0,41.648,212.25,0.0133972,0,0,0,0,6005.32,9763.74,3867.05,-0.478763
3503,2022-08-05,00:00:00.00,11.0522,0,-2.50669e-14,102.743,0.479402,0,5650.95,0,49.6291,212.491,0.00467022,0,0,0,0,6016.29,9774.8,3867.13,-0.478763
3504,2022-08-06,00:00:00.00,0,0,-2.50669e-14,102.589,0.479124,0,5657.07,0,43.5072,212.491,0,0,0,0,0,6016.14,9774.8,3867.28,-0.478763
3505,2022-08-07,00:00:00.00,0,0,-2.50669e-14,102.435,0.479124,0,5662.44,0,38.1405,212.491,0,0,0,0,0,6015.98,9774.8,3867.43,-0.478763
3506,2022-08-08,00:00:00.00,5.22469,0,-2.50669e-14,102.28,0.479124,0,5667.42,0,38.2697,212.604,0,0,0,0,0,6021.06,9780.02,3867.59,-0.478763
3507,2022-08-09,00:00:00.00,3.21519,0,-2.50669e-14,102.126,0.479124,0,5672.31,0,36.5234,212.674,0,0,0,0,0,6024.12,9783.24,3867.74,-0.478763
3508,2022-08-10,00:00:00.00,0,0,-2.50669e-14,102.107,0.479124,0,5672.85,0,35.9851,212.674,0,0,0,0,0,6024.1,9783.24,3867.76,-0.478763
3509,2022-08-11,00:00:00.00,0,0,-2.50669e-14,102.07,0.479124,0,5673.94,0,34.8998,212.674,0,0,0,0,0,6024.06,9783.24,3867.8,-0.478763
3510,2022-08-12,00:00:00.00,0,0,-2.50669e-14,102.051,0.479124,0,5674.45,0,34.3854,212.674,0,0,0,0,0,6024.04,9783.24,3867.82,-0.478763
3511,2022-08-13,00:00:00.00,0,0,-2.50669e-14,102.051,0.479124,0,5674.45,0,34.3854,212.674,0,0,0,0,0,6024.04,9783.24,3867.82,-0.478763
3512,2022-08-14,00:00:00.00,0,0,-2.50669e-14,102.051,0.479124,0,5674.45,0,34.3854,212.674,0,0,0,0,0,6024.04,9783.24,3867.82,-0.478763
3513,2022-08-15,00:00:00.00,0,0,-2.50669e-14,102.051,0.479124,0,5674.45,0,34.3854,212.674,0,0,0,0,0,6024.04,9783.24,3867.82,-0.478763
3514,2022-08-16,00:00:00.00,0,0,-2.50669e-14,101.946,0.479124,0,5677.34,0,31.4927,212.674,0,0,0,0,0,6023.94,9783.24,3867.92,-0.478763
3515,2022-08-17,00:00:00.00,0,0,-2.50669e-14,101.841,0.479124,0,5679.99,0,28.8434,212.674,0,0,0,0,0,6023.83,9783.24,3868.03,-0.478763
3516,2022-08-18,00:00:00.00,0.20095,0,-2.50669e-14,101.745,0.479124,0,5682.21,0,26.8266,212.678,0,0,0,0,0,6023.94,9783.44,3868.12,-0.478763
3517,2022-08-19,00:00:00.00,0,0,-2.50669e-14,101.64,0.479124,0,5684.46,0,24.5698,212.678,0,0,0,0,0,6023.83,9783.44,3868.23,-0.478763
3518,2022-08-20,00:00:00.00,0,0,-2.50669e-14,101.525,0.479124,0,5686.72,0,22.3135,212.678,0,0,0,0,0,6023.72,9783.44,3868.34,-0.478763
3519,2022-08-21,00:00:00.00,0.20095,0,-2.50669e-14,101.381,0.479124,0,5689.3,0,19.9302,212.683,0,0,0,0,0,6023.77,9783.64,3868.49,-0.478763
3520,2022-08-22,00:00:00.00,0,0,-2.50669e-14,101.334,0.479124,0,5690.05,0,19.1755,212.683,0,0,0,0,0,6023.73,9783.64,3868.54,-0.478763
3521,2022-08-23,00:00:00.00,10.9518,0,-2.50669e-14,101.228,0.479124,0,5692.32,-1.90473e-17,27.6219,212.921,0,0,0,0,0,6034.57,9794.59,3868.64,-0.478763
3522,2022-08-24,00:00:00.00,0,0,-2.50669e-14,101.084,0.479124,0,5695.5,4.33292e-34,24.4465,212.921,0,0,0,0,0,6034.43,9794.59,3868.78,-0.478763
3523,2022-08-25,00:00:00.00,2.8133,0,-2.50669e-14,100.969,0.479124,0,5697.91,0,24.7887,212.982,0,0,0,0,0,6037.13,9797.4,3868.9,-0.478763
3524,2022-08-26,00:00:00.00,34.7643,0,-2.50355e-14,101.143,0.757663,0,5701.55,-8.57902e-17,49.9214,213.738,4.67124,0,0,0,0,6071.79,9832.17,3869,-0.478763
3525,2022-08-27,00:00:00.00,0,0,-2.50422e-14,101.331,0.494453,0,5710.14,0,45.7216,213.738,0.257075,0,0,0,0,6071.68,9832.17,3869.11,-0.478763
3526,2022-08-28,00:00:00.00,0,0,-2.50477e-14,101.36,0.49282,0,5710.14,0,45.7216,213.738,0.229684,0,0,0,0,6071.68,9832.17,3869.11,-0.478763
3527,2022-08-29,00:00:00.00,0,0,-2.50501e-14,101.308,0.479584,0,5712.8,0,43.2851,213.738,0.00771652,0,0,0,0,6071.61,9832.17,3869.18,-0.478763
3528,2022-08-30,00:00:00.00,19.0902,0,-2.50675e-14,101.251,0.565683,0,5718.56,0,54.5827,214.153,1.45164,0,0,0,0,6090.56,9851.26,3869.32,-0.478763
3529,2022-08-31,00:00:00.00,5.42564,0,-2.50572e-14,101.203,0.479124,0,5725.94,0,53.9629,214.271,0,0,0,0,0,6095.85,9856.68,3869.45,-0.478763
3530,2022-09-01,00:00:00.00,0,0,-2.50572e-14,101.175,0.479124,0,5727.15,0,52.7515,214.271,0,0,0,0,0,6095.82,9856.68,3869.48,-0.478763
3531,2022-09-02,00:00:00.00,0,0,-2.50572e-14,101.142,0.479124,0,5728.54,0,51.3564,214.271,0,0,0,0,0,6095.79,9856.68,3869.52,-0.478763
3532,2022-09-03,00:00:00.00,0,0,-2.50572e-14,101.037,0.479124,0,5732.87,0,47.0272,214.271,0,0,0,0,0,6095.68,9856.68,3869.62,-0.478763
3533,2022-09-04,00:00:00.00,0.401899,0,-2.50572e-14,100.931,0.479124,0,5736.85,0,43.4447,214.279,0,0,0,0,0,6095.98,9857.08,3869.73,-0.478763
3534,2022-09-05,00:00:00.00,0,0,-2.50572e-14,100.865,0.479124,0,5739.14,0,41.1512,214.279,0,0,0,0,0,6095.92,9857.08,3869.79,-0.478763
3535,2022-09-06,00:00:00.00,0,0,-2.50572e-14,100.786,0.479124,0,5741.75,0,38.5453,214.279,0,0,0,0,0,6095.84,9857.08,3869.87,-0.478763
3536,2022-09-07,00:00:00.00,0,0,-2.50572e-14,100.687,0.479124,0,5744.8,0,35.4952,214.279,0,0,0,0,0,6095.74,9857.08,3869.97,-0.478763
3537,2022-09-08,00:00:00.00,0,0,-2.50572e-14,100.581,0.479124,0,5747.79,0,32.5031,214.279,0,0,0,0,0,6095.63,9857.08,3870.08,-0.478763
3538,2022-09-09,00:00:00.00,0,0,-2.50572e-14,100.476,0.479124,0,5750.53,0,29.7634,214.279,0,0,0,0,0,6095.53,9857.08,3870.18,-0.478763
3539,2022-09-10,00:00:00.00,0,0,-2.50572e-14,100.37,0.479124,0,5753.04,0,27.2545,214.279,0,0,0,0,0,6095.42,9857.08,3870.29,-0.478763
3540,2022-09-11,00:00:00.00,0,0,-2.50572e-14,100.265,0.479124,0,5755.33,0,24.9572,214.279,0,0,0,0,0,6095.31,9857.08,3870.39,-0.478763
3541,2022-09-12,00:00:00.00,0.602849,0,-2.50572e-14,100.159,0.479124,0,5757.47,1.49476e-19,23.4106,214.292,0,0,0,0,0,6095.81,9857.69,3870.5,-0.478763
3542,2022-09-13,00:00:00.00,2.8133,0,-2.50572e-14,100.054,0.479124,0,5759.6,0,24.033,214.354,0,0,0,0,0,6098.52,9860.5,3870.6,-0.478763
3543,2022-09-14,00:00:00.00,1.00475,0,-2.50572e-14,100.04,0.479124,0,5759.88,1.74481e-17,24.7407,214.375,0,0,0,0,0,6099.51,9861.51,3870.62,-0.478763
3544,2022-09-15,00:00:00.00,0,0,-2.50572e-14,99.9941,0.479124,0,5760.79,-1.75257e-34,23.8257,214.375,0,0,0,0,0,6099.47,9861.51,3870.66,-0.478763
3545,2022-09-16,00:00:00.00,0,0,-2.50572e-14,99.9941,0.479124,0,5760.79,0,23.8257,214.375,0,0,0,0,0,6099.47,9861.51,3870.66,-0.478763
3546,2022-09-17,00:00:00.00,0,0,-2.50572e-14,99.9676,0.479124,0,5761.3,0,23.3211,214.375,0,0,0,0,0,6099.44,9861.51,3870.69,-0.478763
3547,2022-09-18,00:00:00.00,1.00475,0,-2.50572e-14,99.8621,0.479124,0,5763.32,-1.88122e-17,22.2818,214.397,0,0,0,0,0,6100.34,9862.51,3870.8,-0.478763
3548,2022-09-19,00:00:00.00,0.20095,0,-2.50572e-14,99.7567,0.479124,0,5765.21,0,20.5886,214.402,0,0,0,0,0,6100.43,9862.71,3870.9,-0.478763
3549,2022-09-20,00:00:00.00,0.803799,0,-2.50572e-14,99.6512,0.479124,0,5766.99,0,19.5914,214.419,0,0,0,0,0,6101.13,9863.51,3871.01,-0.478763
3550,2022-09-21,00:00:00.00,0,0,-2.50572e-14,99.5457,0.479124,0,5768.64,0,17.94,214.419,0,0,0,0,0,6101.03,9863.51,3871.11,-0.478763
3551,2022-09-22,00:00:00.00,1.80855,0,-2.50572e-14,99.4402,0.479124,0,5770.27,4.67074e-18,18.0826,214.458,0,0,0,0,0,6102.73,9865.32,3871.22,-0.478763
3552,2022-09-23,00:00:00.00,0,0,-2.50572e-14,99.4402,0.479124,0,5770.27,-7.14816e-35,18.0826,214.458,0,0,0,0,0,6102.73,9865.32,3871.22,-0.478763
3553,2022-09-24,00:00:00.00,0,0,-2.50572e-14,99.4402,0.479124,0,5770.27,0,18.0826,214.458,0,0,0,0,0,6102.73,9865.32,3871.22,-0.478763
3554,2022-09-25,00:00:00.00,3.01425,0,-2.50572e-14,99.4402,0.479124,0,5770.35,0,20.9545,214.524,0,0,0,0,0,6105.74,9868.34,3871.22,-0.478763
3555,2022-09-26,00:00:00.00,4.21994,0,-2.50572e-14,99.4402,0.479124,0,5770.45,9.68934e-17,24.9751,214.616,0,0,0,0,0,6109.96,9872.56,3871.22,-0.478763
3556,2022-09-27,00:00:00.00,9.04274,0,-2.50572e-14,99.4402,0.479124,0,5770.68,1.11985e-17,33.5907,214.812,0,0,0,0,0,6119.01,9881.6,3871.22,-0.478763
3557,2022-09-28,00:00:00.00,10.3489,0,-2.50572e-14,99.4402,0.479124,0,5770.95,0,43.4508,215.037,0,0,0,0,0,6129.35,9891.95,3871.22,-0.478763
3558,2022-09-29,00:00:00.00,0,0,-2.50572e-14,99.4402,0.479124,0,5770.95,0,43.4508,215.037,0,0,0,0,0,6129.35,9891.95,3871.22,-0.478763
3559,2022-09-30,00:00:00.00,0,0,-2.50572e-14,99.4402,0.479124,0,5770.95,0,43.4508,215.037,0,0,0,0,0,6129.35,9891.95,3871.22,-0.478763
3560,2022-10-01,00:00:00.00,0,0,-2.50572e-14,99.4402,0.479124,0,5770.95,0,43.4508,215.037,0,0,0,0,0,6129.35,9891.95,3871.22,-0.478763
3561,2022-10-02,00:00:00.00,0,0,-2.50572e-14,99.3937,0.479124,0,5772.56,0,41.8381,215.037,0,0,0,0,0,6129.31,9891.95,3871.26,-0.478763
3562,2022-10-03,00:00:00.00,0,0,-2.50572e-14,99.3733,0.479124,0,5773.24,0,41.1569,215.037,0,0,0,0,0,6129.29,9891.95,3871.28,-0.478763
3563,2022-10-04,00:00:00.00,0,0,-2.50572e-14,99.3628,0.479124,0,5773.59,0,40.8084,215.037,0,0,0,0,0,6129.28,9891.95,3871.3,-0.478763
3564,2022-10-05,00:00:00.00,0,0,-2.50572e-14,99.3163,0.479124,0,5775.1,0,39.2938,215.037,0,0,0,0,0,6129.23,9891.95,3871.34,-0.478763
3565,2022-10-06,00:00:00.00,0,0,-2.50572e-14,99.2642,0.479124,0,5776.74,0,37.6565,215.037,0,0,0,0,0,6129.18,9891.95,3871.39,-0.478763
3566,2022-10-07,00:00:00.00,0,0,-2.50572e-14,99.212,0.479124,0,5778.31,0,36.0875,215.037,0,0,0,0,0,6129.13,9891.95,3871.45,-0.478763
3567,2022-10-08,00:00:00.00,0.502374,0,-2.50572e-14,99.212,0.479124,0,5778.32,0,36.5662,215.048,0,0,0,0,0,6129.63,9892.45,3871.45,-0.478763
3568,2022-10-09,00:00:00.00,0,0,-2.50572e-14,99.212,0.479124,0,5778.32,0,36.5662,215.048,0,0,0,0,0,6129.63,9892.45,3871.45,-0.478763
3569,2022-10-10,00:00:00.00,0,0,-2.50572e-14,99.2112,0.479124,0,5778.35,0,36.5422,215.048,0,0,0,0,0,6129.63,9892.45,3871.45,-0.478763
3570,2022-10-11,00:00:00.00,0,0,-2.50572e-14,99.1941,0.479124,0,5778.85,0,36.0424,215.048,0,0,0,0,0,6129.61,9892.45,3871.46,-0.478763
3571,2022-10-12,00:00:00.00,1.80855,0,-2.50572e-14,99.1419,0.479124,0,5780.4,0,36.2635,215.088,0,0,0,0,0,6131.37,9894.26,3871.52,-0.478763
3572,2022-10-13,00:00:00.00,14.6693,0,-2.50572e-14,99.0955,0.479178,0,5782.07,0,48.94,215.406,0.000903861,0,0,0,0,6145.99,9908.93,3871.56,-0.478763
3573,2022-10-14,00:00:00.00,0.602849,0,-2.50572e-14,99.0557,0.479124,0,5783.64,0,47.9602,215.42,0,0,0,0,0,6146.55,9909.53,3871.6,-0.478763
3574,2022-10-15,00:00:00.00,1.6076,0,-2.50572e-14,99.0557,0.479124,0,5783.68,0,49.4919,215.454,0,0,0,0,0,6148.16,9911.14,3871.6,-0.478763
3575,2022-10-16,00:00:00.00,2.4114,0,-2.50572e-14,99.0557,0.479124,0,5783.74,0,51.7894,215.507,0,0,0,0,0,6150.57,9913.55,3871.6,-0.478763
3576,2022-10-17,00:00:00.00,0,0,-2.50572e-14,99.0548,0.479124,0,5783.78,0,51.7554,215.507,0,0,0,0,0,6150.57,9913.55,3871.6,-0.478763
3577,2022-10-18,00:00:00.00,2.8133,0,-2.50572e-14,99.0548,0.479124,0,5783.85,0,54.4358,215.568,0,0,0,0,0,6153.38,9916.36,3871.6,-0.478763
3578,2022-10-19,00:00:00.00,4.82279,0,-2.50572e-14,99.0548,0.479124,0,5783.97,0,59.0308,215.673,0,0,0,0,0,6158.21,9921.19,3871.6,-0.478763
3579,2022-10-20,00:00:00.00,3.61709,0,-2.50572e-14,99.0548,0.479124,0,5784.06,0,62.477,215.752,0,0,0,0,0,6161.82,9924.8,3871.6,-0.478763
3580,2022-10-21,00:00:00.00,0.602849,0,-2.50572e-14,99.0548,0.479124,0,5784.08,0,63.0514,215.765,0,0,0,0,0,6162.43,9925.41,3871.6,-0.478763
3581,2022-10-22,00:00:00.00,0,0,-2.50572e-14,99.0548,0.479124,0,5784.08,0,63.0514,215.765,0,0,0,0,0,6162.43,9925.41,3871.6,-0.478763
3582,2022-10-23,00:00:00.00,0,0,-2.50572e-14,99.0214,0.479124,0,5785.55,0,61.5753,215.765,0,0,0,0,0,6162.39,9925.41,3871.64,-0.478763
3583,2022-10-24,00:00:00.00,0,0,-2.50572e-14,98.9693,0.479124,0,5787.86,0,59.2715,215.765,0,0,0,0,0,6162.34,9925.41,3871.69,-0.478763
3584,2022-10-25,00:00:00.00,0,0,-2.50572e-14,98.9171,0.479124,0,5790.15,0,56.9747,215.765,0,0,0,0,0,6162.29,9925.41,3871.74,-0.478763
3585,2022-10-26,00:00:00.00,0,0,-2.50572e-14,98.865,0.479124,0,5792.44,0,54.6922,215.765,0,0,0,0,0,6162.24,9925.41,3871.79,-0.478763
3586,2022-10-27,00:00:00.00,5.52612,0,-2.50572e-14,98.8283,0.479124,0,5794.05,0,58.4874,215.885,0,0,0,0,0,6167.73,9930.93,3871.83,-0.478763
3587,2022-10-28,00:00:00.00,0,0,-2.50572e-14,98.8283,0.479124,0,5794.05,0,58.4874,215.885,0,0,0,0,0,6167.73,9930.93,3871.83,-0.478763
3588,2022-10-29,00:00:00.00,0,0,-2.50572e-14,98.8283,0.479124,0,5794.05,0,58.4874,215.885,0,0,0,0,0,6167.73,9930.93,3871.83,-0.478763
